scene,pair,mirror_side,episode,step,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,gate_switches_cumulative,residual_angular_sign_switches_cumulative,cmd_angular_sign_switches_cumulative,min_lidar,robot_x,robot_y,robot_yaw_deg,goal_distance,goal_relative_angle_deg,entered_040,terminal_reason
recovery_pair01_negative,1,negative,1,295,0.5117930769920349,0.6489077210426331,1.0,1.0,1.0,1.0,1.0,0.2356986105442047,1.0,1.0,0.793192982673645,-0.9126672148704529,0.036063455045223236,0.5205626487731934,0.8538234829902649,0.17427778244018555,0.8478319644927979,-0.9357372522354126,0.08126848936080933,0.43800783157348633,0,50,0,50,0.8106831312179565,2.315942244152624,-0.3309726572987057,120.0,0.374810391975052,27.45,1,running
recovery_pair01_negative,1,negative,1,296,0.5362268090248108,0.7284239530563354,1.0,1.0,1.0,1.0,1.0,0.23162375390529633,1.0,1.0,0.8040258884429932,-0.9174604415893555,0.034872498363256454,0.4609743654727936,0.8874134421348572,0.1525000035762787,0.8523081541061401,-0.9377158880233765,0.07913506776094437,0.3832743167877197,0,50,0,50,0.8077380657196045,2.3078414213713287,-0.3183234500778345,125.0,0.3612315160323624,23.45,1,running
recovery_pair01_negative,1,negative,1,297,0.5714427828788757,0.8056588768959045,1.0,1.0,1.0,1.0,0.27624690532684326,0.23078230023384094,1.0,1.0,0.8478319644927979,-0.9357372522354126,0.03360912203788757,0.39794862270355225,0.9174076914787292,0.13027778267860413,0.8784693479537964,-0.9488517642021179,0.07687191665172577,0.3274237811565399,0,50,0,50,0.8077380657196045,2.2989647936853213,-0.30649312934894085,129.0,0.34751957683207474,20.35,1,running
recovery_pair01_negative,1,negative,1,298,0.5985386967658997,0.9071241021156311,1.0,1.0,1.0,1.0,0.24859538674354553,0.2428346574306488,1.0,1.0,0.8523081541061401,-0.9377158880233765,0.03233334422111511,0.34775397181510925,0.9375858306884766,0.11305555701255798,0.8850129246711731,-0.9517519474029541,0.07458659261465073,0.28413960337638855,0,50,0,50,0.817085325717926,2.2895624017134866,-0.29550598489181823,132.0,0.3338619207105428,18.15,1,running
recovery_pair01_negative,1,negative,1,299,0.6306366324424744,1.0,1.0,1.0,1.0,1.0,0.2334529459476471,0.25492122769355774,1.0,1.0,0.8784693479537964,-0.9488517642021179,0.031062640249729156,0.3115057945251465,0.9502442479133606,0.10083333402872086,0.8919926285743713,-0.9547611474990845,0.07231032103300095,0.253421813249588,0,50,0,50,0.7925422191619873,2.2799957140081726,-0.28550659283984253,135.0,0.32061112081268006,15.85,1,running
recovery_pair01_negative,1,negative,1,300,0.6699872612953186,1.0,1.0,1.0,1.0,1.0,0.2264406383037567,0.2532588541507721,1.0,1.0,0.8850129246711731,-0.9517519474029541,0.02982977218925953,0.27311983704566956,0.9619800448417664,0.0880555585026741,0.8931779265403748,-0.9552522301673889,0.11476075649261475,-0.28657567501068115,1,51,0,51,0.7925422191619873,2.2660324351691763,-0.2716876924614316,134.0,0.3017308195881826,17.85,1,general_timeout
recovery_pair01_negative,1,negative,2,272,0.4848470687866211,0.5587811470031738,0.7692495584487915,1.0,1.0,1.0,1.0,0.2571544051170349,0.23529161512851715,1.0,0.7695296406745911,-0.9121161699295044,0.03734135255217552,0.557745099067688,0.8300122618675232,0.18833333253860474,0.7815385460853577,-0.9076735973358154,0.0835576206445694,0.47333329916000366,0,48,0,48,0.8235206604003906,2.2849639097392958,-0.3957767619906366,107.0,0.39013205486816477,29.92,1,running
recovery_pair01_negative,1,negative,2,273,0.4964107871055603,0.5955590009689331,0.8778219223022461,1.0,1.0,1.0,1.0,0.23860132694244385,0.24850530922412872,1.0,0.7769522070884705,-0.9154342412948608,0.03629802167415619,0.49879032373428345,0.8667227029800415,0.1662222295999527,0.7915658354759216,-0.9121314287185669,0.08168867230415344,0.41776201128959656,0,48,0,48,0.8297930359840393,2.278914412722875,-0.3786922858168016,112.0,0.3741379563767522,26.2,1,running
recovery_pair01_negative,1,negative,2,274,0.5077723264694214,0.6392509341239929,1.0,1.0,1.0,1.0,1.0,0.23708371818065643,1.0,1.0,0.7815385460853577,-0.9076735973358154,0.034809935837984085,0.4415058493614197,0.8972583413124084,0.1455555558204651,0.8389111161231995,-0.9319993257522583,0.07902299612760544,0.3658210039138794,0,48,0,48,0.7776896953582764,2.272594515064078,-0.3648737156205786,117.0,0.36026764822319385,22.17,1,running
recovery_pair01_negative,1,negative,2,275,0.535199761390686,0.6919307112693787,1.0,1.0,1.0,1.0,1.0,0.2221970558166504,1.0,1.0,0.7915658354759216,-0.9121314287185669,0.033519428223371506,0.3773559629917145,0.9260683059692383,0.12316666543483734,0.8415387272834778,-0.9330132603645325,0.1187882125377655,-0.27990397810935974,1,49,0,49,0.7774854898452759,2.265458507553549,-0.3513613233951657,117.0,0.3460781060941052,23.09,1,running
recovery_pair01_negative,1,negative,2,276,0.5299606919288635,0.6978060007095337,1.0,1.0,1.0,1.0,1.0,0.22213871777057648,1.0,1.0,0.8389111161231995,-0.9319993257522583,0.03219924122095108,0.3921765685081482,0.9198899865150452,0.12827777862548828,0.8442819118499756,-0.9340096116065979,0.1165604442358017,-0.2802028954029083,1,49,0,49,0.7597996592521667,2.2536760794153428,-0.3264240242276572,113.0,0.3212492711902211,29.15,1,running
recovery_pair01_negative,1,negative,2,277,0.5206465721130371,0.6662725806236267,1.0,1.0,1.0,1.0,1.0,0.21708561480045319,0.25341540575027466,1.0,0.8415387272834778,-0.9330132603645325,0.02988915890455246,0.48709771037101746,0.8733474612236023,0.1619444489479065,0.8137087821960449,-0.9214760661125183,0.11089365184307098,-0.27644282579421997,1,49,0,49,0.7597996592521667,2.246496340697588,-0.3086527992205429,111.0,0.3048282869399565,32.96,1,running
recovery_pair01_negative,1,negative,2,278,0.5095032453536987,0.6254720091819763,0.9713519215583801,1.0,1.0,1.0,1.0,0.2271651029586792,0.22294612228870392,1.0,0.8442819118499756,-0.9340096116065979,0.02836134284734726,0.5440533757209778,0.8390505909919739,0.18311111629009247,0.810306966304779,-0.9199351072311401,0.10798672586679459,-0.27598053216934204,1,49,0,49,0.7561407089233398,2.2381879363802155,-0.28433771585274215,107.0,0.2841894211767482,39.94,1,running
recovery_pair01_negative,1,negative,2,279,0.5137640833854675,0.6135945916175842,0.8958503603935242,1.0,1.0,1.0,1.0,0.23340895771980286,0.2160402089357376,1.0,0.8137087821960449,-0.9214760661125183,0.026441093534231186,0.6419850587844849,0.7667171359062195,0.22188888490200043,0.8139016628265381,-0.921349287033081,0.10472665727138519,-0.27640479803085327,1,49,0,49,0.7285006642341614,2.2332922789152936,-0.26700272340940945,104.0,0.2708902021516193,45.45,1,running
recovery_pair01_negative,1,negative,2,280,0.4981525242328644,0.5935207009315491,0.8335351943969727,1.0,1.0,1.0,1.0,1.0,0.20814304053783417,1.0,0.810306966304779,-0.9199351072311401,0.025203729048371315,0.7126384973526001,0.7015314102172852,0.2524999976158142,0.8128849864006042,-0.9292905330657959,0.10245928168296814,-0.27878716588020325,1,49,0,49,0.7131010890007019,2.2285765253692262,-0.2463846806218713,101.0,0.2568094564660121,51.88,1,running
recovery_pair01_negative,1,negative,2,281,0.49348264932632446,0.569534957408905,0.7732467651367188,1.0,1.0,1.0,1.0,1.0,0.20374317467212677,1.0,0.8139016628265381,-0.921349287033081,0.023893635720014572,0.786719560623169,0.6173105239868164,0.28822222352027893,0.8156099319458008,-0.9297427535057068,0.09989282488822937,-0.27892282605171204,1,49,0,49,0.7131010890007019,2.2246553960299336,-0.22268896987705236,97.0,0.2432850093614195,60.43,1,running
recovery_pair01_negative,1,negative,2,282,0.4998810589313507,0.5559038519859314,0.7254987359046936,1.0,1.0,1.0,1.0,1.0,0.2084197998046875,0.2286270558834076,0.8128849864006042,-0.9292905330657959,0.0226353257894516,0.8697534203529358,0.49348652362823486,0.3357222080230713,0.8475622534751892,-0.937457263469696,0.09959228336811066,-0.2812371850013733,1,49,0,49,0.7294692993164062,2.2228472309643426,-0.20599786447279833,95.0,0.23566969701461132,66.01,1,running
recovery_pair01_negative,1,negative,2,283,0.49258285760879517,0.5391207933425903,0.6893691420555115,1.0,1.0,1.0,1.0,1.0,0.2113199383020401,0.20913095772266388,0.8156099319458008,-0.9297427535057068,0.021926794201135635,0.913616418838501,0.4065771996974945,0.3667222261428833,0.8511142730712891,-0.9382463693618774,0.09850066900253296,-0.28147393465042114,1,49,0,49,0.7018408179283142,2.2216114470371116,-0.18256829685809584,91.0,0.22791860729426675,75.49,1,running
recovery_pair01_negative,1,negative,2,284,0.4915027618408203,0.5277771353721619,0.6591120958328247,1.0,1.0,1.0,1.0,1.0,0.22695772349834442,0.20052595436573029,0.8475622534751892,-0.937457263469696,0.021205635741353035,0.9681039452552795,0.25054898858070374,0.41938889026641846,0.8613967299461365,-0.94138503074646,0.043069835752248764,-0.282415509223938,1,49,0,49,0.7018408179283142,2.221561233103744,-0.17104340135015395,89.0,0.22545537438027075,80.34,1,running
recovery_pair01_negative,1,negative,2,285,0.49541231989860535,0.5255038738250732,0.6296006441116333,0.94539874792099,1.0,1.0,1.0,1.0,1.0,0.2011364996433258,0.8511142730712891,-0.9382463693618774,0.020976446568965912,0.9858208298683167,0.16780118644237518,0.4463333189487457,0.8870124816894531,-0.9513168931007385,0.044350624084472656,-0.285395085811615,1,49,0,49,0.6865437626838684,2.2221197756677773,-0.160117088530282,85.0,0.22424447429404876,87.11,1,running
recovery_pair01_negative,1,negative,2,286,0.5002966523170471,0.5155690312385559,0.6042086482048035,0.8632049560546875,1.0,1.0,1.0,1.0,1.0,0.1961553543806076,0.8613967299461365,-0.94138503074646,0.020863790065050125,0.9987281560897827,0.05041863024234772,0.48394444584846497,0.8871988654136658,-0.9508166909217834,0.04435994476079941,-0.28524503111839294,1,49,0,49,0.6865437626838684,2.2231937779418915,-0.15070990825550606,82.0,0.22421628234490093,92.53,1,running
recovery_pair01_negative,1,negative,2,287,0.49619320034980774,0.5026578307151794,0.5826025009155273,0.7978925108909607,1.0,1.0,1.0,1.0,1.0,0.1988133192062378,0.8870124816894531,-0.9513168931007385,0.020861174911260605,0.9990252256393433,-0.044142480939626694,0.5140555500984192,0.8862849473953247,-0.9498622417449951,0.044314246624708176,-0.28495869040489197,1,49,0,49,0.6958466172218323,2.2245006684305633,-0.1429440726277981,79.0,0.2249136145380801,97.53,1,running
recovery_pair01_negative,1,negative,2,288,0.5065633654594421,0.5045087933540344,0.5622963905334473,0.7490588426589966,1.0,1.0,1.0,1.0,1.0,0.2008526623249054,0.8871988654136658,-0.9508166909217834,0.020926043391227722,0.9913763999938965,-0.13104529678821564,0.5418333411216736,0.8872486352920532,-0.9498039484024048,0.04436243325471878,-0.2849411964416504,1,49,0,49,0.7029843330383301,2.226806648099038,-0.13268000496158408,75.0,0.22683151785749614,104.15,1,running
recovery_pair01_negative,1,negative,2,289,0.5126742124557495,0.49859192967414856,0.5499745011329651,0.7069967985153198,1.0,1.0,1.0,1.0,1.0,0.2256692349910736,0.8862849473953247,-0.9498622417449951,0.021104486659169197,0.9696590304374695,-0.2444612979888916,0.5786111354827881,0.8885711431503296,-0.9497967958450317,0.04442855715751648,-0.2849390506744385,1,49,0,49,0.7898423075675964,2.2289221822361975,-0.12517393027285084,73.0,0.22895974535824015,108.04,1,running
recovery_pair01_negative,1,negative,2,290,0.5157006978988647,0.4974827468395233,0.5356906652450562,0.6717365384101868,1.0,1.0,1.0,1.0,1.0,0.2499041110277176,0.8872486352920532,-0.9498039484024048,0.021302493289113045,0.9508405327796936,-0.30968087911605835,0.6002222299575806,0.8880696296691895,-0.9492543935775757,0.04440348222851753,-0.28477632999420166,1,49,0,49,0.8746643662452698,2.232461773993278,-0.11484909301019021,69.0,0.232911822268825,114.56,1,running
recovery_pair01_negative,1,negative,2,291,0.5276573300361633,0.49387434124946594,0.5213920474052429,0.6388000845909119,0.9638504981994629,1.0,1.0,1.0,1.0,1.0,0.8885711431503296,-0.9497967958450317,0.02167019248008728,0.909526526927948,-0.41564592719078064,0.6364444494247437,0.8750619888305664,-0.9457295536994934,0.04375309869647026,-0.28371888399124146,1,49,0,49,1.7137141227722168,2.235387520777539,-0.10764533234306056,66.0,0.23638343054242694,119.26,1,running
recovery_pair01_negative,1,negative,2,292,0.541189432144165,0.48963260650634766,0.5095424056053162,0.6082594990730286,0.8817058205604553,1.0,1.0,1.0,1.0,1.0,0.8880696296691895,-0.9492543935775757,0.021993204951286316,0.8724107146263123,-0.48877352476119995,0.6625555753707886,0.8780853152275085,-0.9461783766746521,0.04390426725149155,-0.28385353088378906,1,49,0,49,1.7137141227722168,2.2393485928216714,-0.09917747648317327,63.0,0.24123928007944626,124.18,1,running
recovery_pair01_negative,1,negative,2,293,0.5528279542922974,0.4923538863658905,0.5048690438270569,0.5883868932723999,0.8198856711387634,1.0,1.0,1.0,1.0,1.0,0.8750619888305664,-0.9457295536994934,0.02244499698281288,0.8272767066955566,-0.561794638633728,0.6898888945579529,0.8814521431922913,-0.9469006061553955,0.0,0.6000000238418579,0,50,0,50,1.7152905464172363,2.242049579391269,-0.09404207370007302,65.0,0.24460705729001944,123.29,1,running
recovery_pair01_negative,1,negative,2,294,0.5396857261657715,0.4900830090045929,0.5059219002723694,0.5991297364234924,0.8554107546806335,1.0,1.0,1.0,1.0,1.0,0.8780853152275085,-0.9461783766746521,0.02275834232568741,0.8359031677246094,-0.548876941204071,0.6849444508552551,0.8796429634094238,-0.9463058710098267,0.0,0.6000000238418579,0,50,0,50,1.7152905464172363,2.241759589676954,-0.09482492130579194,71.0,0.24420829092138233,117.12,1,running
recovery_pair01_negative,1,negative,2,295,0.5128913521766663,0.4948299527168274,0.5332034230232239,0.6583995819091797,1.0,1.0,1.0,1.0,1.0,1.0,0.8814521431922913,-0.9469006061553955,0.022721225395798683,0.8900537490844727,-0.4558556079864502,0.6506666541099548,0.8761101365089417,-0.9460004568099976,0.0,0.6000000238418579,0,50,0,50,0.771278440952301,2.241458602725094,-0.09606676613207943,79.0,0.2437377919471776,108.84,1,running
recovery_pair01_negative,1,negative,2,296,0.49594393372535706,0.49397584795951843,0.5569297075271606,0.7421043515205383,1.0,1.0,1.0,1.0,1.0,0.2203652709722519,0.8796429634094238,-0.9463058710098267,0.022677458822727203,0.9464240670204163,-0.32292649149894714,0.6046666502952576,0.8921639919281006,-0.9508073329925537,0.04460820183157921,-0.2852421998977661,1,51,0,51,0.7468158006668091,2.2418670173896604,-0.09350821804025974,80.0,0.24450402976251506,108.42,1,running
recovery_pair01_negative,1,negative,2,297,0.49108585715293884,0.4999193251132965,0.5619006752967834,0.7610673904418945,1.0,1.0,1.0,1.0,1.0,0.21337594091892242,0.8761101365089417,-0.9460004568099976,0.02274874970316887,0.948765754699707,-0.3159802258014679,0.6023333072662354,0.89326012134552,-0.9512955546379089,0.04466300830245018,-0.28538867831230164,1,51,0,51,0.7468158006668091,2.243674437785173,-0.08425850628150902,77.0,0.24780612171392064,113.48,1,running
recovery_pair01_negative,1,negative,2,298,0.5025365948677063,0.4974960684776306,0.5483114719390869,0.7194074392318726,1.0,1.0,1.0,1.0,1.0,0.23451659083366394,0.8921639919281006,-0.9508073329925537,0.02305597998201847,0.9171991944313049,-0.39842891693115234,0.6304444670677185,0.8938106298446655,-0.951075553894043,0.04469053074717522,-0.2853226661682129,1,51,0,51,0.8208080530166626,2.2464688638922707,-0.07358619613237677,73.0,0.2526920784915438,119.74,1,running
recovery_pair01_negative,1,negative,2,299,0.5094026923179626,0.4930577278137207,0.5370238423347473,0.674005925655365,1.0,1.0,1.0,1.0,1.0,1.0,0.89326012134552,-0.9512955546379089,0.023510556668043137,0.8682854175567627,-0.4960649609565735,0.6652222275733948,0.8785826563835144,-0.9466942548751831,0.04392913356423378,-0.28400829434394836,1,51,0,51,1.7234854698181152,2.248887491632433,-0.06615442028408595,70.0,0.25677815306800655,124.24,1,running
recovery_pair01_negative,1,negative,2,300,0.5189575552940369,0.4924244284629822,0.5191141366958618,0.6354013681411743,0.9766751527786255,1.0,1.0,1.0,1.0,1.0,0.8938106298446655,-0.951075553894043,0.023890739306807518,0.8266879916191101,-0.5626606345176697,0.6902222037315369,0.878682553768158,-0.9461196660995483,0.04393412917852402,-0.28383591771125793,1,51,0,51,1.7210402488708496,2.252776407571837,-0.05618685199102654,67.0,0.26314357019143614,129.14,1,near_goal_safe_timeout
recovery_pair01_negative,1,negative,3,281,0.5435258150100708,0.4833550751209259,0.49140307307243347,0.5586392283439636,0.7597466111183167,1.0,1.0,1.0,1.0,0.2584155201911926,0.8396656513214111,-0.9336321949958801,0.03760500252246857,0.9659709930419922,0.25865045189857483,0.41672220826148987,0.8554815649986267,-0.9388964772224426,0.042774077504873276,-0.2816689610481262,1,51,0,51,0.9044542908668518,2.2999648207369963,-0.3938801309347763,60.0,0.3999629299238331,78.59,1,running
recovery_pair01_negative,1,negative,3,282,0.5518456697463989,0.4826359748840332,0.4804236888885498,0.5487844347953796,0.7349605560302734,1.0,1.0,1.0,1.0,0.27047520875930786,0.8469885587692261,-0.9361615777015686,0.03721270337700844,0.9802366495132446,0.19782842695713043,0.4366111159324646,0.8597707748413086,-0.9402326941490173,0.04298853874206543,-0.2820698320865631,1,51,0,51,0.9466632604598999,2.304899361373723,-0.3856526478178068,57.0,0.39833334616333793,82.95,1,running
recovery_pair01_negative,1,negative,3,283,0.5670229196548462,0.48532578349113464,0.47720974683761597,0.531554639339447,0.6952120661735535,1.0,1.0,1.0,1.0,1.0,0.8554815649986267,-0.9388964772224426,0.03706108778715134,0.9924394488334656,0.12273545563220978,0.460833340883255,0.8474110960960388,-0.9377572536468506,0.04237055405974388,-0.28132718801498413,1,51,0,51,1.659044623374939,2.3099574417971973,-0.37823193340965,54.0,0.39753011360969315,87.23,1,running
recovery_pair01_negative,1,negative,3,284,0.5849403738975525,0.4928573668003082,0.4740127623081207,0.5164971947669983,0.6562719941139221,1.0,1.0,1.0,1.0,1.0,0.8597707748413086,-0.9402326941490173,0.036986351013183594,0.998831570148468,0.04832679033279419,0.4846111238002777,0.8547611236572266,-0.9400378465652466,0.04273805767297745,-0.28201135993003845,1,51,0,51,1.654106855392456,2.3152499878444113,-0.371322064774676,51.0,0.3974254584991117,91.49,1,running
recovery_pair01_negative,1,negative,3,285,0.6197673678398132,0.5046080350875854,0.4726019501686096,0.504201352596283,0.6221297979354858,0.9607293009757996,1.0,1.0,1.0,1.0,0.8474110960960388,-0.9377572536468506,0.03697660192847252,0.9996618628501892,-0.02600247412919998,0.5082777738571167,0.8657752275466919,-0.9437340497970581,0.0,0.6000000238418579,0,52,0,52,1.6472361087799072,2.319235707321732,-0.3664961074275233,52.0,0.39769761727453684,91.39,1,running
recovery_pair01_negative,1,negative,3,286,0.5923967957496643,0.49321407079696655,0.4706389009952545,0.5099175572395325,0.6406246423721313,1.0,1.0,1.0,1.0,1.0,0.8547611236572266,-0.9400378465652466,0.03700193762779236,0.9997057318687439,-0.02425769716501236,0.5077221989631653,0.8595627546310425,-0.941416323184967,0.0,0.6000000238418579,0,52,0,52,1.6472361087799072,2.3192162538908394,-0.36659610762471484,58.0,0.3977416495525179,85.38,1,running
recovery_pair01_negative,1,negative,3,287,0.5481052994728088,0.47761374711990356,0.47790101170539856,0.5426458120346069,0.7147234678268433,1.0,1.0,1.0,1.0,1.0,0.8657752275466919,-0.9437340497970581,0.03700602799654007,0.9967508316040039,0.08054686337709427,0.47433334589004517,0.8480884432792664,-0.9376890063285828,0.0,0.6000000238418579,0,52,0,52,0.8762219548225403,2.3190677267990325,-0.36692403484703406,65.0,0.39781822820700546,78.33,1,running
recovery_pair01_negative,1,negative,3,288,0.5150785446166992,0.4705927073955536,0.48700305819511414,0.5719948410987854,0.8243741989135742,1.0,1.0,1.0,1.0,0.25034913420677185,0.8595627546310425,-0.941416323184967,0.03701315075159073,0.9793288707733154,0.20227454602718353,0.4351666569709778,0.8547530174255371,-0.9382157921791077,0.0,0.6000000238418579,0,52,0,52,0.8102570176124573,2.3187365578893684,-0.3678216162010142,71.0,0.3980897677978256,72.19,1,running
recovery_pair01_negative,1,negative,3,289,0.49489516019821167,0.46757522225379944,0.5039889216423035,0.6343283653259277,1.0,1.0,1.0,1.0,1.0,0.2315020114183426,0.8480884432792664,-0.9376890063285828,0.037038419395685196,0.9520760178565979,0.3058614730834961,0.40105554461479187,0.8444194197654724,-0.9351078867912292,0.0,0.6000000238418579,0,52,0,52,0.8057647943496704,2.3185150331152085,-0.36874347068570446,78.0,0.39846564653098665,65.07,1,running
recovery_pair01_negative,1,negative,3,290,0.47640755772590637,0.47469452023506165,0.5367432832717896,0.7150615453720093,1.0,1.0,1.0,1.0,1.0,0.23021851480007172,0.8547530174255371,-0.9382157921791077,0.037073392421007156,0.906823456287384,0.4215106964111328,0.36149999499320984,0.8421757221221924,-0.9347468614578247,0.08307760953903198,0.6000000238418579,0,52,0,52,0.8057647943496704,2.3194442495374457,-0.36159113390051245,84.0,0.3949607215417033,59.98,1,running
recovery_pair01_negative,1,negative,3,291,0.46552881598472595,0.4822976589202881,0.5636450052261353,0.8076657056808472,1.0,1.0,1.0,1.0,0.2587879002094269,0.23852333426475525,0.8444194197654724,-0.9351078867912292,0.0367472842335701,0.8658508062362671,0.500302255153656,0.3332222104072571,0.8102748990058899,-0.9223238229751587,0.08249345421791077,0.6000000238418579,0,52,0,52,0.8348316550254822,2.3201084521219033,-0.34633215811335666,91.0,0.38673401259585144,54.87,1,running
recovery_pair01_negative,1,negative,3,292,0.464479923248291,0.5026990175247192,0.6169049143791199,0.9766197204589844,1.0,1.0,1.0,1.0,0.23869000375270844,0.26661890745162964,0.8421757221221924,-0.9347468614578247,0.03598187118768692,0.8178485035896301,0.5754335522651672,0.304833322763443,0.8213803172111511,-0.9271928668022156,0.08112233877182007,0.6000000238418579,0,52,0,52,0.8133174777030945,2.3189951386078116,-0.3311551282700832,98.0,0.3774849018627073,49.68,1,running
recovery_pair01_negative,1,negative,3,293,0.4689212143421173,0.5313319563865662,0.6974592804908752,1.0,1.0,1.0,1.0,1.0,0.23237642645835876,1.0,0.8102748990058899,-0.9223238229751587,0.03512134030461311,0.7624425292015076,0.647055983543396,0.2759999930858612,0.7997731566429138,-0.9236525893211365,0.07958081364631653,0.6000000238418579,0,52,0,52,0.8133174777030945,2.316136804341395,-0.3164726113576604,105.0,0.36738011186673075,44.37,1,running
recovery_pair01_negative,1,negative,3,294,0.48443180322647095,0.5662357807159424,0.8119416832923889,1.0,1.0,1.0,1.0,0.27701079845428467,0.23353593051433563,1.0,0.8213803172111511,-0.9271928668022156,0.03418118134140968,0.6992891430854797,0.7148389220237732,0.24650000035762787,0.8076383471488953,-0.918726921081543,0.07789668440818787,0.6000000238418579,0,52,0,52,0.8173757791519165,2.3115717066314496,-0.3022545771078657,111.0,0.35634659642058664,39.97,1,running
recovery_pair01_negative,1,negative,3,295,0.499790221452713,0.6245691180229187,0.9823921918869019,1.0,1.0,1.0,1.0,0.2343832403421402,0.25223711133003235,1.0,0.7997731566429138,-0.9236525893211365,0.03315461054444313,0.6423864364624023,0.7663809061050415,0.2220555543899536,0.8227300047874451,-0.9254011511802673,0.07605776935815811,0.5580864548683167,0,52,0,52,0.8094630241394043,2.3057784713161023,-0.28945724101474857,118.0,0.3451724778939125,34.36,1,running
recovery_pair01_negative,1,negative,3,296,0.5274423956871033,0.7020429968833923,1.0,1.0,1.0,1.0,1.0,0.23127515614032745,1.0,1.0,0.8076383471488953,-0.918726921081543,0.03211497515439987,0.5643908381462097,0.8255077004432678,0.1908888816833496,0.8581490516662598,-0.9400176405906677,0.07419541478157043,0.47975611686706543,0,52,0,52,0.7906107306480408,2.298743445258866,-0.27749332092458273,123.0,0.3334705935700641,30.62,1,running
recovery_pair01_negative,1,negative,3,297,0.5629042983055115,0.7896709442138672,1.0,1.0,1.0,1.0,1.0,0.22588877379894257,1.0,1.0,0.8227300047874451,-0.9254011511802673,0.03102623112499714,0.509341835975647,0.8605642914772034,0.17011110484600067,0.8642058372497559,-0.9426841735839844,0.11545538902282715,-0.28280526399612427,1,53,0,53,0.7906107306480408,2.2894061942990174,-0.26409984854337437,125.0,0.3192510633870017,30.03,1,running
recovery_pair01_negative,1,negative,3,298,0.5713343024253845,0.8123846054077148,1.0,1.0,1.0,1.0,1.0,0.22780993580818176,1.0,1.0,0.8581490516662598,-0.9400176405906677,0.02970324456691742,0.5004533529281616,0.8657634854316711,0.1668333262205124,0.8669425249099731,-0.9437892436981201,0.11322230845689774,-0.283136785030365,1,53,0,53,0.7668281197547913,2.2766159126069914,-0.24470912375498383,122.0,0.2997177779028139,35.36,1,running
recovery_pair01_negative,1,negative,3,299,0.5538513660430908,0.7625869512557983,1.0,1.0,1.0,1.0,1.0,0.21909375488758087,1.0,1.0,0.8642058372497559,-0.9426841735839844,0.02788584679365158,0.578711986541748,0.8155320286750793,0.19644445180892944,0.8680713772773743,-0.943986177444458,0.11002320051193237,-0.2831958532333374,1,53,0,53,0.7650281190872192,2.2651885571515975,-0.22504407828866466,118.0,0.2819358949225185,42.15,1,running
recovery_pair01_negative,1,negative,3,300,0.5400534868240356,0.7133369445800781,1.0,1.0,1.0,1.0,1.0,0.2185794562101364,0.2436361014842987,1.0,0.8669425249099731,-0.9437892436981201,0.02623141184449196,0.671073853969574,0.7413905262947083,0.23416666686534882,0.8416090607643127,-0.9330998063087463,0.10573643445968628,-0.2799299657344818,1,53,0,53,0.7650281190872192,2.2553895576108167,-0.20578909160299969,115.0,0.26659176925022815,48.33,1,near_goal_safe_timeout
recovery_pair02_positive,2,positive,1,200,0.5233231782913208,0.530444860458374,0.6081472039222717,0.8451496958732605,1.0,1.0,1.0,1.0,0.22482071816921234,0.27602410316467285,0.7733253240585327,-0.909207820892334,0.03790025785565376,0.48907801508903503,0.8722400665283203,0.1626666635274887,0.7672731280326843,-0.9069892168045044,0.12292245775461197,-0.27209678292274475,1,37,0,38,0.7868725061416626,2.150368418317696,-0.2302675451427476,82.0,0.38843632077530615,30.77,1,running
recovery_pair02_positive,2,positive,1,201,0.5193145871162415,0.5307646989822388,0.6082513928413391,0.8477216958999634,1.0,1.0,1.0,1.0,0.23484233021736145,0.2618546783924103,0.7670897841453552,-0.9066317081451416,0.03614025563001633,0.5115930438041687,0.8592278957366943,0.1709444373846054,0.7707493901252747,-0.9083112478256226,0.1199435293674469,-0.2724933922290802,1,37,0,38,0.8219481706619263,2.154255907230803,-0.20591997942595508,79.0,0.3677221704020465,35.8,1,running
recovery_pair02_positive,2,positive,1,202,0.5201634764671326,0.5191062092781067,0.5860785841941833,0.7883003354072571,1.0,1.0,1.0,1.0,0.24240680038928986,0.24093660712242126,0.7672731280326843,-0.9069892168045044,0.034213002771139145,0.5849576592445374,0.811063826084137,0.1988888829946518,0.771869421005249,-0.9087075591087341,0.11654716730117798,-0.2726122736930847,1,37,0,38,0.7763106822967529,2.1593110272004346,-0.18253945050972753,76.0,0.3489159814753808,41.17,1,running
recovery_pair02_positive,2,positive,1,203,0.5311105847358704,0.5174232721328735,0.5731276273727417,0.7429209351539612,1.0,1.0,1.0,1.0,0.26742297410964966,0.22180305421352386,0.7707493901252747,-0.9083112478256226,0.03246327117085457,0.6582953929901123,0.7527596950531006,0.2287222295999527,0.7804533839225769,-0.912051796913147,0.11384200304746628,-0.2736155390739441,1,37,0,38,0.7763106822967529,2.1654461545759456,-0.1600405898739522,73.0,0.33207328365395644,46.88,1,running
